id,song_name,level,level_index,achievements,fc,fs,dx_score,dx_rating,rate,song_type,upload_time,play_time
70,ジングルベル,14,3,99.066,,sync,1673,296.7224832,ss,standard,2025-11-05 12:12:24,
1195,マネマネサイコトロピック,13+,3,100.2547,,sync,2293,296.67370824,sss,dx,2025-11-05 12:12:25,
1379,sølips,14+,3,98.068,,sync,2455,296.6262796,sp,dx,2025-11-05 12:12:25,
136,Streak,13+,3,100.1755,fc,,887,296.4393396,sss,standard,2025-11-05 12:12:25,
1631,IMAWANOKIWA,13+,3,100.1677,,,2399,296.41625784,sss,dx,2025-11-05 12:12:25,
366,oboro,13+,3,100.1463,,sync,1713,296.35293096,sss,standard,2025-11-05 12:12:25,
270,Outlaw's Lullaby,14,3,99.9201,fc,sync,1804,295.1639754,ssp,standard,2025-11-05 12:12:25,
1454,Tricolor⁂circuS,14,3,99.8835,,sync,2473,295.055859,ssp,dx,2025-11-05 12:12:25,
114,Space Harrier Main Theme [Reborn],13+,3,100.4245,fcp,sync,1225,295.0070112,sss,standard,2025-11-05 12:12:25,
190,モザイクロール,13,3,100.8567,fcp,sync,2007,294.9072,sssp,dx,2025-11-05 12:12:25,
227,Garakuta Doll Play,13,2,100.7929,fc,,2004,294.9072,sssp,standard,2025-11-05 12:12:25,
852,TiamaT:F minor,13,2,100.8468,fc,sync,2203,294.9072,sssp,standard,2025-11-05 12:12:25,
1670,のじゃロリック,13,3,100.6986,fc,sync,2108,294.9072,sssp,dx,2025-11-05 12:12:25,
1701,さよならヒストリー,13,3,100.6621,fc,,2118,292.656,sssp,dx,2025-11-05 12:12:25,
1696,アイドル,13,4,100.6636,fc,sync,2218,294.9072,sssp,dx,2025-11-05 12:12:25,
1228,星めぐり、果ての君へ。,13,4,100.5249,,sync,2297,294.9072,sssp,dx,2025-11-05 12:12:25,
1661,Apollo,14+,3,98.7884,,sync,3082,294.79446444,sp,dx,2025-11-05 12:12:25,
1498,モンダイナイトリッパー！,13+,3,100.0939,,sync,2328,294.03584064,sss,dx,2025-11-05 12:12:25,
1236,Last Samurai,13+,3,99.9891,fc,fsp,1213,293.25803139,ssp,dx,2025-11-05 12:12:25,
834,PANDORA PARADOXXX,13+,2,99.9238,,sync,2212,293.06651302,ssp,standard,2025-11-05 12:12:25,
1427,Define,13,3,100.4831,fc,,1796,293.0087196,sss,dx,2025-11-05 12:12:25,
571,Our Wrenally,13,2,100.8223,,sync,1792,292.656,sssp,standard,2025-11-05 12:12:25,
1721,INFiNiTE ENERZY -Overdoze-,13,2,100.6875,fc,,1806,292.656,sssp,dx,2025-11-05 12:12:25,
799,QZKago Requiem,13,2,100.8745,fc,sync,1999,292.656,sssp,standard,2025-11-05 12:12:25,
1570,Shooting Shower～DANCE TIME(シンディ)～,13,3,100.8505,fcp,sync,1524,292.656,sssp,dx,2025-11-05 12:12:25,
113,YA･DA･YO [Reborn],13,2,100.7381,fcp,fsp,1419,292.656,sssp,standard,2025-11-05 12:12:25,
142,Black Out,13,2,100.975,ap,sync,872,292.656,sssp,standard,2025-11-05 12:12:25,
1394,World's end loneliness,13,2,100.9382,fcp,sync,2046,292.656,sssp,dx,2025-11-05 12:12:25,
1153,Boys O’Clock,13,3,100.5254,,sync,2272,294.9072,sssp,dx,2025-11-05 12:12:25,
1647,ozma,13+,3,99.7424,,sync,2108,292.53448496,ssp,dx,2025-11-05 12:12:25,
1369,廻廻奇譚,13,4,100.257,,sync,2280,292.349412,sss,dx,2025-11-05 12:12:25,
1615,ぽわわん劇場,13,3,100.1697,,,2156,292.0948452,sss,dx,2025-11-05 12:12:25,
1637,バグ,13+,4,99.9319,,sync,2692,290.98170642,ssp,dx,2025-11-05 12:12:25,
776,にじよめちゃん体操第一億,13+,3,99.9305,fc,fs,1255,290.9776299,ssp,standard,2025-11-05 12:12:25,
364,D✪N’T  ST✪P  R✪CKIN’,13+,3,99.9235,fc,sync,2076,290.9572473,ssp,standard,2025-11-05 12:12:25,
786,My First Phone,13+,3,99.9044,fc,sync,1447,290.90163192,ssp,standard,2025-11-05 12:12:25,
226,Blew Moon,13,3,100.4926,fc,,1631,290.86578144,sss,standard,2025-11-05 12:12:25,
1630,1000年生きてる,13,3,100.4891,fc,,1607,290.85565104,sss,dx,2025-11-05 12:12:25,
56,ウッーウッーウマウマ(ﾟ∀ﾟ),13,3,100.4441,fc,,1446,290.72540304,sss,standard,2025-11-05 12:12:25,
347,電車で電車でOPA!OPA!OPA! -GMT mashup-,13+,3,99.7456,,sync,1537,290.43923808,ssp,standard,2025-11-05 12:12:25,
548,DETARAME ROCK&ROLL THEORY,13+,3,99.7353,,sync,2163,290.40924654,ssp,standard,2025-11-05 12:12:25,
1651,あなたは世界の終わりにずんだを食べるのだ,12+,3,100.9625,ap,sync,1731,290.4048,sssp,dx,2025-11-05 12:12:25,
1672,QuiQ,12+,2,100.9801,fcp,,2073,290.4048,sssp,dx,2025-11-05 12:12:25,
1122,アンドロイドガール,12+,3,100.8365,fc,sync,2222,290.4048,sssp,dx,2025-11-05 12:12:25,
1152,ぼくたちいつでも　しゅわっしゅわ！,13+,4,99.6764,,sync,2000,290.23774152,ssp,dx,2025-11-05 12:12:25,
1608,NOIZY BOUNCE,13,3,100.2205,,sync,1930,290.0782152,sss,dx,2025-11-05 12:12:25,
610,リンカーネイション,13+,3,99.6154,,,2290,290.06012172,ssp,standard,2025-11-05 12:12:25,
342,ファンタジーゾーン OPA-OPA! -GMT remix-,13,3,100.2016,,sync,1587,290.02351104,sss,standard,2025-11-05 12:12:25,
232,Life Feels Good,13+,3,99.9294,,sync,1841,288.86591658,ssp,standard,2025-11-05 12:12:25,
1538,アンバークロニクル,13,3,100.4949,,sync,2274,288.70174872,sss,dx,2025-11-05 12:12:25,
247,Danza zandA,13+,4,99.859,fc,sync,1613,288.6624113,ssp,standard,2025-11-05 12:12:25,
1304,Round Round Spinning Around,13,3,100.4513,,sync,2248,288.57649464,sss,dx,2025-11-05 12:12:25,
1533,にゃーにゃー冒険譚,13+,3,99.7522,,,2945,288.35368454,ssp,dx,2025-11-05 12:12:25,
1552,Y.Y.Y.計画!!!!,13,3,100.3535,,sync,2667,288.2955348,sss,dx,2025-11-05 12:12:25,
140,Sprintrances,13,3,100.352,fc,,945,288.2912256,sss,standard,2025-11-05 12:12:25,
295,緋色のDance,13+,4,99.724,,sync,1294,288.2721668,ssp,standard,2025-11-05 12:12:25,
647,エイリアンエイリアン,12+,3,100.5789,fc,fsp,2053,288.1536,sssp,standard,2025-11-05 12:12:25,
146,39,12+,3,100.7004,fc,sync,1699,288.1536,sssp,dx,2025-11-05 12:12:25,
1544,VERTeX (rintaro soma deconstructed remix),12+,2,100.9594,ap,fsd,1754,288.1536,sssp,dx,2025-11-05 12:12:25,
339,DRAGONLADY,12+,2,100.7296,fc,fsp,1066,288.1536,sssp,standard,2025-11-05 12:12:25,
1639,Burn My Soul,12+,3,100.7868,fc,fsp,2268,288.1536,sssp,dx,2025-11-05 12:12:25,
188,天ノ弱,13,3,100.1632,fc,sync,1574,287.74884096,sss,standard,2025-11-05 12:12:25,
1605,Bad Apple!! feat.nomico ～五十嵐 撫子 Ver.～,13,3,100.0762,,,2219,287.49890736,sss,dx,2025-11-05 12:12:25,
1419,Caterpillar Song,13+,3,99.0681,,sync,1267,286.42569072,ss,dx,2025-11-05 12:12:25,
231,Heartbeats,13,3,100.319,,sync,1427,286.0295328,sss,standard,2025-11-05 12:12:25,
1702,New York Back Raise,12+,2,101,app,sync,1857,285.9024,sssp,dx,2025-11-05 12:12:25,
513,だんだん早くなる,12+,4,100.7271,fc,sync,1491,285.9024,sssp,standard,2025-11-05 12:12:25,
83,Urban Crusher [Remix],12+,2,100.6519,fc,sync,1190,285.9024,sssp,standard,2025-11-05 12:12:25,
1717,LOSTPHANTASIA,12+,3,100.8406,fcp,,1546,283.6512,sssp,dx,2025-11-05 12:12:25,
832,命ばっかり,12+,3,100.7316,fcp,sync,1707,285.9024,sssp,standard,2025-11-05 12:12:25,
1553,Last Kingdom,13+,3,99.4373,,,2202,285.42482592,ss,dx,2025-11-05 12:12:25,
1652,HUMANBORG,13+,3,99.3723,,sync,2695,285.23824992,ss,dx,2025-11-05 12:12:25,
70,ジングルベル,14+,3,97.6002,,sync,2454,284.992584,s,dx,2025-11-05 12:12:25,
1728,スティールユー,13,3,100.4776,,sync,2733,284.31141696,sss,dx,2025-11-05 12:12:25,
1694,強風オールバック,12+,3,100.6505,fc,,1624,283.6512,sssp,dx,2025-11-05 12:12:25,
585,Phantasm Brigade,13,3,99.912,,sync,2369,282.4911888,ssp,standard,2025-11-05 12:12:25,
138,Lionheart,13,3,99.7994,,sync,1228,282.17282356,ssp,standard,2025-11-05 12:12:25,
1551,STARRED HEART,12,3,100.855,fcp,,1376,281.4,sssp,dx,2025-11-05 12:12:25,
1707,ouroboros -twin stroke of the end-,12,2,100.9516,ap,sync,2008,281.4,sssp,dx,2025-11-05 12:12:25,
1603,つるぺったん,12,3,100.9199,fcp,sync,1870,281.4,sssp,dx,2025-11-05 12:12:25,
640,妖精村の月誕祭 ～Lunate Elf,13,3,99.8568,,,1618,280.22813784,ssp,standard,2025-11-05 12:12:25,
1693,過去を喰らう,13,3,100.4706,,,2123,282.1214448,sss,dx,2025-11-05 12:12:25,
341,二息歩行,13,3,99.5339,,sync,1408,279.32198357,ssp,standard,2025-11-05 12:12:25,
213,KONNANじゃないっ！,13,3,99.3748,,,1285,276.97744256,ss,standard,2025-11-05 12:12:25,
689,Credits,13,2,99.2648,fc,sync,853,274.60614272,ss,standard,2025-11-05 12:12:25,
1718,Bad Apple!! feat.nomico (Tetsuya Komuro Remix),13,3,99.2879,fc,,1638,274.67004656,ss,dx,2025-11-05 12:12:25,
1594,BULK UP (GAME EXCLUSIVE EDIT),11+,2,100.9338,fcp,sync,1828,267.8928,sssp,dx,2025-11-05 12:12:25,
143,Fragrance,12+,2,99.9521,fc,,777,267.84164237,ssp,standard,2025-11-05 12:12:25,
694,猫祭り,11+,2,100.5753,fc,sync,1358,265.6416,sssp,standard,2025-11-05 12:12:25,
527,ハート・ビート,13,3,97.4864,,,2175,261.263552,s,standard,2025-11-05 12:12:25,
1483,踊,11,3,100.8823,,sync,1997,258.888,sssp,dx,2025-11-05 12:12:25,
1584,コンティニュー！ feat. 藍月なくる,10+,2,100.9909,ap,sync,1613,240.8784,sssp,dx,2025-11-05 12:12:25,
1452,ホシシズク,10,2,100.7738,fc,sync,1872,236.376,sssp,dx,2025-11-05 12:12:25,
1349,失敗作少女,10,2,100.9121,fc,sync,1279,229.6224,sssp,dx,2025-11-05 12:12:25,
1602,絶対敵対メチャキライヤー,9+,2,100.9827,ap,sync,1326,220.6176,sssp,dx,2025-11-05 12:12:25,
1678,RE:INCARNATED DRAGNER,13+,3,95.0187,,,2740,221.88766824,aaa,dx,2025-11-05 12:12:25,
404,響縁,9+,2,100.9821,ap,sync,1256,218.3664,sssp,standard,2025-11-05 12:12:25,
726,アンノウン・マザーグース,11,2,97.7602,,sync,1112,217.027644,s,standard,2025-11-05 12:12:25,
1569,魂のルフラン,9,2,100.7473,fcp,fsp,850,213.864,sssp,dx,2025-11-05 12:12:25,
1663,系ぎて,15,4,92.6451,,,2983,211.230828,aa,dx,2025-11-05 12:12:25,
1698,酔いどれ知らず,8,2,100.7695,,,886,191.352,sssp,dx,2025-11-05 12:12:25,
838,最終鬼畜妹フランドール・S,11,2,32.6536,,sync,385,18.0247872,d,standard,2025-11-05 12:12:25,
1532,ヱデン,9,2,37.4207,,sync,372,16.1657424,d,dx,2025-11-05 12:12:25,
1023,Blows Up Everything,14,4,100.0366,,,2681,308.99305008,sss,dx,2025-11-23 09:30:04,2025-11-23 08:01:00
850,B.M.S.,14,3,100.0288,,,2222,306.80833536,sss,standard,2025-11-23 09:30:04,2025-11-23 07:58:00
1684,RondeauX of RagnaroQ,14,3,100.1323,,,2959,313.6143636,sss,dx,2025-11-23 09:30:04,2025-11-23 07:49:00
1684,RondeauX of RagnaroQ,14,3,99.7112,,,2948,305.0664164,ssp,dx,2025-11-23 09:30:04,2025-11-23 07:46:00
339,DRAGONLADY,13+,3,88.3742,,,1408,167.06258768,a,standard,2025-11-23 09:30:04,2025-11-23 07:42:00
400,デッドレッドガールズ,13+,3,90.55,,,2226,189.93768,aa,standard,2025-11-23 09:30:04,2025-11-23 07:39:00
745,keep hopping,13+,3,100.1554,,,2387,300.70657296,sss,standard,2025-11-23 09:30:04,2025-11-23 07:36:00
1238,AMABIE,14+,3,99.2965,,,2309,301.5436112,ss,dx,2025-11-23 09:30:04,2025-11-23 07:27:00
1364,Lia=Fail,14+,3,99.7511,,,2659,309.39798687,ssp,dx,2025-11-23 09:30:04,2025-11-23 07:24:00
1475,SUPER AMBULANCE,14,3,100.0195,,,2830,308.9402316,sss,dx,2025-11-23 09:30:04,2025-11-23 07:18:00
1475,SUPER AMBULANCE,14,3,100.1409,,,2839,309.31521192,sss,dx,2025-11-23 09:30:04,2025-11-23 07:15:00
1310,Trick tear,14,3,100.5177,fc,,2286,324.1728,sssp,dx,2025-11-23 09:30:04,2025-11-23 07:06:00
1310,Trick tear,14,3,100.1082,,,2286,311.37654528,sss,dx,2025-11-23 09:30:04,2025-11-23 07:04:00
239,System “Z”,14,3,99.1524,,,1946,296.98126848,ss,standard,2025-11-23 09:30:04,2025-11-23 07:01:00
1625,GEOMETRIC DANCE,14,3,100.574,,,2851,324.1728,sssp,dx,2025-11-23 09:30:04,2025-11-23 06:55:00
1625,GEOMETRIC DANCE,14,3,99.8779,,,2845,303.46901136,ssp,dx,2025-11-23 09:30:04,2025-11-23 06:52:00
1684,RondeauX of RagnaroQ,14,3,99.6943,,,2948,305.01471085,ssp,dx,2025-11-23 09:30:04,2025-11-23 06:48:00
1300,U&iVERSE -銀河鸞翔-,14,3,99.8242,,,2686,301.19955866,ssp,dx,2025-11-23 09:30:04,2025-11-23 06:43:00
1386,Swift Swing,14,3,100.2287,,,2322,309.58640856,sss,dx,2025-11-23 09:30:04,2025-11-23 06:40:00
1386,Swift Swing,14,3,99.7504,,,2309,300.97688192,ssp,dx,2025-11-23 09:30:04,2025-11-23 06:38:00
1684,RondeauX of RagnaroQ,14,3,100.0722,,sync,2967,313.4261304,sss,dx,2025-11-23 09:30:04,2025-11-23 06:31:00
1554,LAMIA,14+,3,81.4816,,sync,2191,162.89801472,a,dx,2025-11-23 09:30:04,2025-11-23 06:28:00
1684,RondeauX of RagnaroQ,14,3,99.3715,,sync,2887,299.704444,ss,dx,2025-11-23 09:30:04,2025-11-23 06:25:00
1638,星界ちゃんと可不ちゃんのおつかい合騒曲,13+,3,100.6714,,sync,2900,310.6656,sssp,dx,2025-11-23 09:30:04,2025-11-23 06:22:00
1684,RondeauX of RagnaroQ,14,3,99.2213,,sync,2894,299.2514408,ss,dx,2025-11-23 09:30:04,2025-11-21 11:31:00
1318,スピカの天秤,14,3,100.495,,sync,2705,312.579648,sss,dx,2025-11-23 09:30:04,2025-11-21 11:27:00
1684,RondeauX of RagnaroQ,14,3,99.4009,,sync,2860,299.7931144,ss,dx,2025-11-23 09:30:04,2025-11-21 11:24:00
1682,Geranium,13+,3,100.7598,,sync,2136,308.4144,sssp,dx,2025-11-23 09:30:04,2025-11-21 11:21:00
191,脳漿炸裂ガール,14,3,99.6592,,sync,1679,296.49608592,ssp,standard,2025-11-23 09:30:04,2025-11-21 11:15:00
1689,最っ高のエンタメだ!!,13+,3,100.0039,,sync,2575,295.93154088,sss,dx,2025-11-23 09:30:04,2025-11-21 11:12:00
467,儚きもの人間,13+,3,100.28,fc,fsp,2341,298.914624,sss,standard,2025-11-23 09:30:04,2025-11-21 11:08:00
1509,NightTheater,13+,3,100.5197,,sync,2255,312.9168,sssp,dx,2025-11-23 09:30:04,2025-11-21 11:05:00
488,Lividi,14,3,98.4161,,,2547,281.69640303,sp,standard,2025-11-23 09:30:04,2025-11-19 11:48:00
684,もうみんなしねばいいのに,14,3,68.7258,,,1733,92.3674752,b,standard,2025-11-23 09:30:04,2025-11-19 11:46:00
1578,PUPA,14,3,100.1124,,,2597,311.38960896,sss,dx,2025-11-23 09:30:04,2025-11-19 11:43:00
1405,エータ・ベータ・イータ,14,3,99.7168,,,2781,296.66745168,ssp,dx,2025-11-23 09:30:04,2025-11-19 11:38:00
227,Garakuta Doll Play,14,3,99.7017,,,2347,298.72623354,ssp,standard,2025-11-23 09:30:04,2025-11-19 11:36:00
198,カゲロウデイズ,14,4,100.4894,,,2376,306.05051664,sss,standard,2025-11-23 09:30:04,2025-11-19 11:33:00
1155,ARAIS,14,3,100.4072,,,2660,312.30655488,sss,dx,2025-11-23 09:30:04,2025-11-19 11:29:00
1471,蜘蛛の糸,14,3,100.4704,,,2839,308.16281088,sss,dx,2025-11-23 09:30:04,2025-11-19 11:26:00
1471,蜘蛛の糸,14,3,100.1786,,,2873,307.26780192,sss,dx,2025-11-23 09:30:04,2025-11-19 11:23:00
224,ウサテイ,14,3,99.7378,,,1646,294.6254612,ssp,standard,2025-11-23 09:30:04,2025-11-19 11:18:00
1462,VSpook!,14,3,100.259,,,2897,309.6799992,sss,dx,2025-11-23 09:30:04,2025-11-19 11:15:00
757,Xevel,14,3,99.7643,,,3060,301.01882239,ssp,standard,2025-11-23 09:30:04,2025-11-19 11:12:00
1746,Divide et impera!,14+,3,60.8359,,,1828,86.43564672,b,dx,2025-11-23 09:30:04,2025-11-19 11:07:00
1746,Divide et impera!,14+,3,98.1367,,,3101,294.84190148,sp,dx,2025-11-23 09:30:04,2025-11-19 11:04:00
1686,Λzure Vixen,14+,3,100.5241,,sync,3427,328.6752,sssp,dx,2025-11-23 09:30:07,
1625,GEOMETRIC DANCE,14,3,100.574,,sync,2875,324.1728,sssp,dx,2025-11-23 09:30:07,
1672,QuiQ,14,3,100.5231,fc,sync,2920,324.1728,sssp,dx,2025-11-23 09:30:07,
1310,Trick tear,14,3,100.5177,fc,sync,2319,324.1728,sssp,dx,2025-11-23 09:30:07,
1554,LAMIA,14+,3,100.3226,fc,sync,2742,318.54431952,sss,dx,2025-11-23 09:30:07,
365,ガラテアの螺旋,14+,4,100.0976,,sync,2348,317.82989952,sss,standard,2025-11-23 09:30:07,
1720,Re:Unknown X,14+,3,100.058,fc,sync,3126,317.7041616,sss,dx,2025-11-23 09:30:07,
1684,RondeauX of RagnaroQ,14,3,100.1323,,sync,2967,313.6143636,sss,dx,2025-11-23 09:30:07,
798,セイクリッド　ルイン,13+,3,100.7767,,sync,2661,312.9168,sssp,standard,2025-11-23 09:30:07,
1509,NightTheater,13+,3,100.5813,,sync,2255,312.9168,sssp,dx,2025-11-23 09:30:07,
1093,UniTas,14,3,100.3451,fc,sync,3112,312.11339904,sss,dx,2025-11-23 09:30:07,
422,LANCE,13+,3,100.5897,fc,sync,2309,310.6656,sssp,standard,2025-11-23 09:30:07,
451,頓珍漢の宴,13+,3,100.6926,,,2662,310.6656,sssp,standard,2025-11-23 09:30:07,
1638,星界ちゃんと可不ちゃんのおつかい合騒曲,13+,3,100.6714,,sync,2918,310.6656,sssp,dx,2025-11-23 09:30:07,
1624,SQUAD-Phvntom-,14,3,100.4432,,sync,2903,310.24895616,sss,dx,2025-11-23 09:30:07,
1386,Swift Swing,14,3,100.2287,,sync,2322,309.58640856,sss,dx,2025-11-23 09:30:07,
1300,U&iVERSE -銀河鸞翔-,14,3,100.0773,,sync,2720,309.11876424,sss,dx,2025-11-23 09:30:07,
283,ネトゲ廃人シュプレヒコール,13+,3,100.6445,,,2462,308.4144,sssp,standard,2025-11-23 09:30:07,
1561,おとせサンダー,13+,4,100.5636,,sync,2660,308.4144,sssp,dx,2025-11-23 09:30:07,
1204,Sweet Requiem,13+,3,100.5679,,sync,2478,308.4144,sssp,dx,2025-11-23 09:30:07,
380,どうしてこうなった,13+,3,100.7964,fcp,sync,2550,308.4144,sssp,standard,2025-11-23 09:30:07,
1682,Geranium,13+,3,100.8017,fcp,sync,2153,308.4144,sssp,dx,2025-11-23 09:30:07,
1471,蜘蛛の糸,14,3,100.4704,fc,sync,2873,308.16281088,sss,dx,2025-11-23 09:30:07,
850,B.M.S.,14,3,100.0288,fc,sync,2222,306.80833536,sss,standard,2025-11-23 09:30:07,
1723,BOOM! BOOM!! BOOM!!!,13+,3,100.5225,fc,sync,2177,306.1632,sssp,dx,2025-11-23 09:30:07,
1584,コンティニュー！ feat. 藍月なくる,13+,3,100.8111,fcp,sync,2525,306.1632,sssp,dx,2025-11-23 09:30:07,
363,Oshama Scramble!,13+,3,100.9469,ap,sync,2849,306.1632,sssp,dx,2025-11-23 09:30:07,
820,FFT,14,4,99.8625,,sync,2461,305.52931875,ssp,standard,2025-11-23 09:30:07,
235,火炎地獄,14,3,100.2495,fc,sync,1821,305.3198772,sss,standard,2025-11-23 09:30:07,
760,Ragnarok,14,3,100.2391,,sync,2162,305.28820296,sss,standard,2025-11-23 09:30:07,
1683,The Cursed Doll,13,3,100.9003,fcp,sync,2123,303.912,sssp,dx,2025-11-23 09:30:07,
796,極圏,14,3,99.9451,,sync,2513,303.67319184,ssp,standard,2025-11-23 09:30:07,
1454,Tricolor⁂circuS,14,3,100.2795,,sync,2489,303.245208,sss,dx,2025-11-23 09:30:07,
432,幸せになれる隠しコマンドがあるらしい,14,3,100.2291,fc,sync,2311,303.0927984,sss,standard,2025-11-23 09:30:07,
1412,初音天地開闢神話,13+,3,100.1957,,sync,2718,300.82756968,sss,dx,2025-11-23 09:30:07,
745,keep hopping,13+,3,100.1776,,sync,2387,300.77322624,sss,standard,2025-11-23 09:30:07,
621,ARROW,13,3,100.8302,,sync,1777,299.4096,sssp,standard,2025-11-23 09:30:07,
793,ロキ,13,4,100.6442,,sync,2275,299.4096,sssp,standard,2025-11-23 09:30:07,
364,D✪N’T  ST✪P  R✪CKIN’,13+,3,100.3295,fc,sync,2114,299.0621736,sss,standard,2025-11-23 09:30:07,
467,儚きもの人間,13+,3,100.3094,fc,fsp,2388,299.00225952,sss,standard,2025-11-23 09:30:07,
649,猛進ソリストライフ！,13+,3,100.472,fc,sync,2328,297.3167424,sss,standard,2025-11-23 09:30:07,
1355,ラグトレイン,13,3,100.9223,ap,fsd,2174,297.1584,sssp,dx,2025-11-23 09:30:07,
1746,Divide et impera!,14+,3,98.8168,,sync,3118,296.88519392,sp,dx,2025-11-23 09:30:07,
1696,アイドル,13,4,100.8171,fc,sync,2228,294.9072,sssp,dx,2025-11-23 09:30:07,
1746,Divide et impera!,12+,2,100.8183,fcp,,1998,290.4048,sssp,dx,2025-11-23 09:30:07,
1384,HAGAKIRI,13+,3,100.7076,fc,,2029,312.9168,sssp,dx,2026-04-21 03:27:07,2026-04-20 11:54:00
339,DRAGONLADY,13+,3,100.4487,,,1670,301.58717688,sss,standard,2026-04-21 03:27:07,2026-04-20 11:51:00
612,GO BACK 2 YOUR RAVE,13+,3,100.6847,fc,,2685,312.9168,sssp,standard,2026-04-21 03:27:07,2026-04-20 11:48:00
1919,エンジェル ドリーム,13+,3,100.8658,fc,,2318,308.4144,sssp,dx,2026-04-21 03:27:07,2026-04-20 11:43:00
1535,Redemption,13+,3,100.3154,,,2144,301.18695696,sss,dx,2026-04-21 03:27:07,2026-04-20 11:40:00
496,AMAZING MIGHTYYYY!!!!,13+,2,100.6471,,,2407,306.1632,sssp,standard,2026-04-21 03:27:07,2026-04-20 11:37:00
1920,Hurtling Boys,14,3,79.2922,,,1966,137.968428,bbb,dx,2026-04-21 03:27:07,2026-04-20 11:33:00
1789,Abstruse Dilemma,14,3,99.6648,,,2774,302.82152832,ssp,dx,2026-04-21 03:27:07,2026-04-20 11:29:00
1789,Abstruse Dilemma,14,3,98.1677,,,2702,286.96382064,sp,dx,2026-04-21 03:27:07,2026-04-20 11:26:00
1789,Abstruse Dilemma,14,3,100.0082,,,2738,311.06550528,sss,dx,2026-04-21 03:27:07,2026-04-11 08:12:00
1789,Abstruse Dilemma,14,3,99.9658,,,2738,303.73608672,ssp,dx,2026-04-21 03:27:07,2026-04-11 08:08:00
1789,Abstruse Dilemma,14,3,97.1156,,,2667,279.692928,s,dx,2026-04-21 03:27:07,2026-04-11 08:04:00
1489,田中,14,3,99.6985,,,2384,300.82028405,ssp,dx,2026-04-21 03:27:07,2026-04-11 08:00:00
1677,Bloody Trail,14,3,100.1455,,,3053,313.655706,sss,dx,2026-04-21 03:27:07,2026-04-11 07:56:00
1677,Bloody Trail,14,3,100.1565,,,3026,313.690158,sss,dx,2026-04-21 03:27:07,2026-04-11 07:52:00
1343,マツヨイナイトバグ,14,4,89.5097,,,2892,174.07846456,a,dx,2026-04-21 03:27:07,2026-04-11 07:48:00
1405,エータ・ベータ・イータ,14,3,100.1046,,,2743,304.87856976,sss,dx,2026-04-21 03:27:07,2026-04-11 07:44:00
1462,VSpook!,14,3,100.1291,,,2974,309.27876408,sss,dx,2026-04-21 03:27:07,2026-04-11 07:40:00
1461,#狂った民族２ PRAVARGYAZOOQA,14,3,100.5464,,,2569,324.1728,sssp,dx,2026-04-21 03:27:07,2026-04-11 07:35:00
1462,VSpook!,14,3,100.2602,,,2971,309.68370576,sss,dx,2026-04-21 03:27:07,2026-04-11 07:31:00
1677,Bloody Trail,14,3,99.6322,,,2959,304.8247159,ssp,dx,2026-04-21 03:27:07,2026-04-11 07:28:00
705,Mare Maris,13+,3,100.7216,,sync,2334,312.9168,sssp,standard,2026-04-21 03:27:07,2026-04-06 09:59:00
1788,Löschen,13+,3,100.6991,,sync,2633,312.9168,sssp,dx,2026-04-21 03:27:07,2026-04-06 09:56:00
1760,勇者,13,4,100.7143,fcp,fs,1410,297.1584,sssp,dx,2026-04-21 03:27:07,2026-04-06 09:53:00
1788,Löschen,13+,3,99.513,,sync,2567,291.8616777,ssp,dx,2026-04-21 03:27:07,2026-04-06 09:50:00
1685,ℝ∈Χ LUNATiCA,14+,3,99.1189,,sync,2827,305.12762176,ss,dx,2026-04-21 03:27:07,2026-04-06 09:29:00
1945,胡蝶乃舞,13+,3,99.0238,,sync,2156,286.29761056,ss,dx,2026-04-21 03:27:07,2026-04-06 09:26:00
1946,零號車輛,14+,3,98.43,,sync,2856,291.726834,sp,dx,2026-04-21 03:27:07,2026-04-06 09:20:00
694,猫祭り,13,3,100.0023,,sync,2121,289.44665712,sss,standard,2026-04-21 03:27:07,2026-04-06 09:15:00
746,larva,14+,3,98.8609,,sync,2980,297.01768796,sp,standard,2026-04-21 03:27:07,2026-04-06 09:11:00
417,ウミユリ海底譚,13,3,100.9797,fcp,sync,2050,301.6608,sssp,standard,2026-04-21 03:27:07,2026-04-06 09:08:00
1165,Regulus,14+,3,98.9546,,sync,2546,295.29042186,sp,dx,2026-04-21 03:27:07,2026-04-06 09:05:00
1491,Luminaria,14,3,90.5767,,sync,2030,192.7472176,aa,dx,2026-04-21 03:27:07,2026-04-06 08:43:00
1920,Hurtling Boys,14,3,99.8286,,sync,2483,305.4256017,ssp,dx,2026-04-21 03:27:07,2026-04-06 08:41:00
1692,INTERNET YAMERO,13+,4,100.5794,,sync,2982,310.6656,sssp,dx,2026-04-21 03:27:07,2026-04-06 08:37:00
1919,エンジェル ドリーム,13+,3,100.5034,fc,fs,2302,308.4144,sssp,dx,2026-04-21 03:27:07,2026-04-06 08:34:00
1311,躯樹の墓守,14+,3,99.4978,,,2668,308.36358176,ss,dx,2026-04-21 03:27:07,2026-04-05 10:42:00
367,Dragoon,14,4,99.804,,,2173,305.350338,ssp,standard,2026-04-21 03:27:07,2026-04-05 10:39:00
1612,Latent Kingdom,14+,3,89.1762,,,3305,180.70665168,a,dx,2026-04-21 03:27:07,2026-04-05 10:35:00
1920,Hurtling Boys,14,3,99.6406,,,2454,304.8504157,ssp,dx,2026-04-21 03:27:07,2026-04-05 10:31:00
